Date,Open,High,Low,Close,Adj Close,Volume
2007-05-08,154.336365,156.363632,152.363632,152.990906,70.681427,1814400
2007-05-09,153.636368,154.909088,150.636368,154.381821,71.324043,2266378
2007-05-10,156.000000,156.363632,152.727264,153.163635,70.761246,1495850
2007-05-11,150.854538,156.181824,149.454544,154.281815,71.277840,1898588
2007-05-14,156.363632,158.690903,156.000000,158.190903,73.083809,1383749
2007-05-15,158.909088,161.727264,158.363632,161.290909,74.516014,2084779
2007-05-16,162.181824,168.163635,161.545456,167.109085,77.204010,2611493
2007-05-17,168.554550,173.272720,168.554550,170.136368,78.602608,1818217
2007-05-18,166.545456,173.454544,166.545456,172.854538,79.858398,1440487
2007-05-21,173.272720,175.272720,170.027267,170.890915,78.951202,1309681
2007-05-22,170.909088,172.272720,168.090912,168.972733,78.065010,953875
2007-05-23,167.454544,170.181824,165.836365,166.645447,76.989807,977729
2007-05-24,166.536362,169.272720,164.090912,165.390915,76.410210,935401
2007-05-25,163.818176,167.090912,161.090912,166.018188,76.700005,1223105
2007-05-28,166.363632,170.000000,166.363632,167.699997,77.476997,1093855
2007-05-29,168.181824,169.090912,166.763641,167.427277,77.351013,1163551
2007-05-30,167.263641,167.636368,164.954544,165.636368,76.523605,568116
2007-05-31,167.272720,168.000000,165.290909,167.072723,77.187202,1333694
2007-06-01,168.000000,170.627274,167.690903,168.745453,77.959999,1075062
2007-06-04,170.909088,171.090912,167.663635,169.718185,78.409409,976876
2007-06-05,169.636368,172.727264,168.736359,170.790909,78.904991,1634203
2007-06-06,170.909088,171.709091,165.272720,165.627274,76.519402,690321
2007-06-07,163.454544,168.181824,162.772720,165.263641,76.351418,726940
2007-06-08,162.727264,166.181824,161.272720,164.290909,75.902016,1175926
2007-06-11,166.545456,167.636368,163.272720,163.981812,75.759216,529974
2007-06-12,164.545456,168.000000,162.909088,167.100006,77.199799,988019
2007-06-13,167.090912,170.363632,165.454544,165.981812,76.683212,1537706
2007-06-14,165.963638,166.909088,164.054550,164.681824,80.960258,1374196
2007-06-15,167.227264,168.000000,164.363632,165.090912,81.161392,2750978
2007-06-18,166.363632,168.163635,166.345459,166.881821,82.041832,994850
2007-06-19,167.872726,172.445450,167.272720,171.709091,84.414993,3521171
2007-06-20,172.727264,174.890915,171.863632,172.336365,84.723366,2867804
2007-06-21,173.618179,173.618179,170.563629,172.672729,84.888725,1906222
2007-06-22,173.454544,175.818176,172.181824,173.409088,85.250732,5337903
2007-06-25,174.545456,174.545456,170.909088,173.045456,85.071968,1902306
2007-06-26,172.545456,172.672729,168.363632,172.000000,84.557999,875682
2007-06-27,172.545456,172.545456,170.181824,170.609085,83.874222,608426
2007-06-28,171.518188,172.327271,170.045456,171.436356,84.280907,858901
2007-06-29,171.545456,174.372726,171.545456,173.690903,85.389282,1227714
2007-07-02,173.636368,174.527267,172.000000,172.854538,84.978111,334212
2007-07-03,173.454544,177.263641,173.272720,175.672729,86.363586,1899138
2007-07-04,176.727264,180.872726,174.363632,179.154541,88.075294,2329089
2007-07-05,180.181824,183.618179,176.463638,182.800003,89.867462,6486198
2007-07-06,180.909088,180.909088,174.909088,178.463638,87.735641,17886241
2007-07-09,178.181824,179.090912,175.454544,176.445450,86.743469,8280111
2007-07-10,176.563629,177.272720,174.545456,175.163635,86.113289,2755395
2007-07-11,174.509094,175.627274,172.909088,173.409088,85.250732,2026413
2007-07-12,174.600006,177.727264,174.181824,175.736359,86.394867,3098979
2007-07-13,178.000000,180.163635,175.636368,176.636368,86.837318,5003767
2007-07-16,177.636368,177.909088,175.654541,176.418182,86.730049,1720575
2007-07-17,176.454544,179.672729,176.363632,177.199997,87.114410,3713720
2007-07-18,175.363632,179.272720,175.000000,178.627274,87.816086,1741118
2007-07-19,179.090912,181.654541,178.563629,179.918182,88.450722,4246873
2007-07-20,181.272720,182.363632,178.372726,179.118179,88.057426,3996046
2007-07-23,180.181824,180.727264,176.000000,176.372726,86.707718,1867090
2007-07-24,177.272720,180.218185,172.736359,176.236359,86.640663,2012020
2007-07-25,175.381821,176.163635,173.290909,174.445450,85.760223,1905953
2007-07-26,175.899994,175.899994,171.290909,171.836365,84.477554,2199531
2007-07-27,170.909088,170.909088,163.636368,166.227264,81.720039,6225438
2007-07-30,163.636368,170.818176,163.636368,167.918182,82.551315,4136362
2007-07-31,170.727264,170.727264,164.545456,168.554550,82.864159,2917909
2007-08-01,167.972733,167.972733,160.927277,162.063629,79.673119,7060613
2007-08-02,164.327271,164.545456,161.472733,163.709091,80.482048,3161245
2007-08-03,164.545456,166.963638,164.509094,166.418182,81.813889,1694258
2007-08-06,163.636368,164.545456,160.009094,161.381821,79.337936,2810048
2007-08-07,163.800003,164.536362,157.454544,158.318176,77.831787,5737308
2007-08-08,160.445450,162.363632,158.609085,160.699997,79.002747,6950267
2007-08-09,161.818176,167.236359,160.736359,161.863632,79.574814,5666308
2007-08-10,158.181824,158.181824,153.636368,157.399994,77.380409,4357044
2007-08-13,159.090912,160.000000,157.272720,159.118179,78.225098,3204073
2007-08-14,160.000000,161.081818,158.781815,159.572723,78.448555,1062423
2007-08-16,152.181824,154.545456,148.545456,151.327271,74.394951,5973456
2007-08-17,149.090912,156.545456,146.545456,150.172729,73.827362,5872767
2007-08-20,156.818176,160.863632,155.881821,158.536362,77.939056,4193639
2007-08-21,159.454544,159.454544,149.545456,150.963638,74.216194,3836431
2007-08-22,150.909088,154.909088,147.636368,153.954544,75.686562,2777609
2007-08-23,156.363632,158.000000,149.654541,150.145447,73.813950,3408294
2007-08-24,152.000000,152.445450,149.636368,151.681824,74.569244,1965490
2007-08-27,154.545456,161.454544,154.327271,160.681824,78.993805,6679414
2007-08-28,159.272720,159.981812,156.000000,156.781815,77.076492,6458231
2007-08-29,154.527267,156.727264,152.927277,155.818176,76.602760,8629433
2007-08-30,158.000000,160.000000,156.409088,158.554550,77.948006,3568949
2007-08-31,159.636368,162.709091,157.454544,160.845459,79.074257,2632393
2007-09-03,163.818176,165.763641,162.090912,164.963638,81.098808,2786629
2007-09-04,166.781815,167.818176,163.290909,164.390915,80.817261,2093040
2007-09-05,165.454544,168.181824,164.590912,166.318176,81.764732,2947911
2007-09-06,165.472733,167.636368,163.818176,167.372726,82.283165,1811644
2007-09-07,167.372726,169.054550,165.681824,167.090912,82.144623,2587535
2007-09-10,164.727264,166.490906,164.027267,165.690903,81.456352,2026996
2007-09-11,166.672729,167.163635,163.318176,163.854538,80.553574,1923855
2007-09-12,165.454544,165.454544,160.272720,160.854538,79.078720,3108857
2007-09-13,161.636368,163.636368,160.363632,160.699997,79.002747,3808507
2007-09-14,163.436356,167.800003,162.363632,164.936356,81.085403,4747429
2007-09-17,165.727264,165.963638,161.818176,162.681824,79.977043,1590148
2007-09-18,162.545456,169.454544,162.545456,168.190903,82.685410,3755449
2007-09-19,171.090912,176.781815,171.090912,176.436356,86.738976,8523877
2007-09-20,175.818176,179.090912,174.181824,175.809097,86.430634,2623219
2007-09-21,176.000000,177.981812,174.563629,175.490906,86.274193,1552402
2007-09-24,176.363632,181.636368,176.363632,181.063629,89.013824,3887053
2007-09-25,181.090912,183.272720,175.672729,180.009094,88.495415,2817182
2007-09-26,180.000000,187.781815,180.000000,185.345459,91.118858,5810480
2007-09-27,187.272720,188.909088,183.663635,187.136368,91.999298,5815380
2007-09-28,186.363632,194.690903,186.363632,193.300003,95.029427,7530808
2007-10-01,193.300003,194.363632,188.181824,192.372726,94.573578,4493334
2007-10-03,194.181824,204.545456,191.090912,197.818176,97.250633,5457401
2007-10-04,196.363632,198.709091,184.936356,192.972733,94.868546,2488925
2007-10-05,192.972733,195.399994,186.363632,188.509094,92.674149,1890828
2007-10-08,187.272720,190.363632,181.272720,184.790909,90.846230,1613919
2007-10-09,183.090912,191.254547,183.090912,190.136368,93.474136,3793481
2007-10-10,192.363632,195.454544,191.454544,194.263641,95.503166,2123131
2007-10-11,196.527267,199.236359,193.272720,198.127274,97.402603,5555725
2007-10-12,198.545456,198.545456,189.981812,191.454544,94.122154,2412568
2007-10-15,194.181824,200.909088,193.636368,199.399994,98.028297,2635731
2007-10-16,200.000000,214.527267,195.863632,210.318176,103.395844,5330208
2007-10-17,197.454544,209.090912,184.027267,203.063629,99.829384,4425981
2007-10-18,206.545456,206.545456,184.545456,188.872726,92.852921,33041645
2007-10-19,189.036362,193.636368,178.727264,186.190903,91.534492,4858534
2007-10-22,181.636368,195.454544,181.636368,193.154541,94.957932,10937492
2007-10-23,198.181824,200.909088,194.972733,200.163635,98.403702,1847955
2007-10-24,204.545456,206.363632,198.181824,199.572723,98.113205,1978811
2007-10-25,199.090912,213.581818,199.090912,208.427277,102.466255,6017934
2007-10-26,207.054550,217.927277,202.272720,215.354538,105.871811,2860406
2007-10-29,220.000000,230.000000,218.181824,227.163635,111.677338,3965362
2007-10-30,227.272720,235.090912,218.518188,225.500000,110.859482,8941591
2007-10-31,225.454544,231.627274,208.590912,228.545456,112.356667,2005398
2007-11-01,232.000000,239.454544,226.363632,236.163635,116.101898,4839647
2007-11-02,228.754547,245.090912,227.272720,241.927277,118.935402,2400765
2007-11-05,241.818176,244.545456,227.818176,231.063629,113.594650,3019570
2007-11-06,235.454544,236.000000,221.454544,225.600006,110.908638,1814400
2007-11-07,229.090912,231.818176,217.663635,218.872726,107.601402,1278287
2007-11-08,210.909088,217.090912,210.636368,212.481812,104.459526,1728358
2007-11-12,200.909088,211.272720,197.454544,208.481812,102.493065,1984487
2007-11-13,208.545456,217.936356,202.181824,213.845459,105.129921,2857761
2007-11-14,219.090912,238.181824,219.090912,232.345459,114.224831,3037709
2007-11-15,234.181824,236.181824,222.727264,227.018188,111.605850,1500586
2007-11-16,227.272720,227.272720,218.409088,221.718185,109.000298,2289110
2007-11-19,226.181824,226.181824,213.818176,215.790909,106.086319,1978949
2007-11-20,210.909088,220.172729,210.018188,212.227264,104.334381,2115629
2007-11-21,212.727264,213.636368,196.054550,200.563629,98.600365,3017326
2007-11-22,200.545456,209.818176,197.327271,204.890915,100.727699,2205438
2007-11-23,209.863632,209.863632,202.000000,207.336365,101.929932,1045224
2007-11-26,217.272720,217.272720,209.090912,210.481812,103.476288,1346168
2007-11-27,207.245453,207.245453,203.454544,205.890915,101.219330,933437
2007-11-28,209.054550,210.909088,202.218185,204.863632,100.714287,1327853
2007-11-29,209.090912,215.272720,207.272720,211.309097,103.883011,2912167
2007-11-30,212.681824,216.727264,208.181824,215.390915,105.889702,5022318
2007-12-03,214.545456,215.136368,210.181824,211.863632,104.155609,864170
2007-12-04,211.645447,212.363632,206.218185,207.345459,101.934418,2762501
2007-12-05,209.454544,213.645447,205.636368,211.209091,103.833847,3565963
2007-12-06,214.545456,221.818176,214.181824,218.054550,107.199165,2728362
2007-12-07,221.818176,227.254547,218.909088,226.818176,111.507515,2167846
2007-12-10,228.181824,233.527267,225.181824,231.590912,113.853874,2184313
2007-12-11,233.636368,241.090912,231.272720,239.281815,117.634850,3060182
2007-12-12,236.345459,239.054550,231.127274,234.600006,115.333199,3412078
2007-12-13,238.181824,238.181824,224.036362,225.909088,111.060570,1772286
2007-12-14,223.636368,228.000000,218.545456,219.427277,107.874023,2527299
2007-12-17,219.427277,220.909088,210.000000,212.199997,104.320976,1929867
2007-12-18,215.454544,220.000000,206.000000,207.390915,101.956757,1866364
2007-12-19,210.000000,213.454544,208.727264,211.100006,103.780197,854342
2007-12-20,216.363632,216.909088,208.509094,210.363632,103.418182,3477291
2007-12-24,214.181824,220.509094,213.636368,219.618179,107.967880,947011
2007-12-26,221.818176,223.272720,217.636368,221.709091,108.995804,1263046
2007-12-27,226.463638,227.154541,222.727264,225.818176,111.015900,3825519
2007-12-28,221.818176,225.418182,214.936356,223.109085,109.684059,801146
2007-12-31,223.654541,226.818176,218.727264,224.072723,110.157799,1100175
2008-01-01,null,null,null,null,null,null
2008-01-02,226.727264,233.800003,219.509094,230.245453,113.192429,3043721
2008-01-03,231.618179,231.618179,222.545456,223.272720,109.764519,1226510
2008-01-04,220.954544,236.181824,220.954544,233.699997,114.890724,2672631
2008-01-07,232.636368,250.909088,224.545456,247.981812,121.911903,6879812
2008-01-08,250.909088,252.727264,239.090912,242.454544,119.194611,1756138
2008-01-09,243.636368,246.363632,232.727264,238.263641,117.134300,4212999
2008-01-10,243.618179,254.527267,242.218185,246.672729,121.268318,6301965
2008-01-11,248.236359,263.636353,248.236359,261.799988,128.705170,6803741
2008-01-14,263.636353,266.363647,251.454544,256.090912,125.898476,5370732
2008-01-15,255.272720,256.000000,241.854538,245.709091,120.794609,4423687
2008-01-16,245.090912,250.718185,238.345459,248.945450,122.385651,7182663
2008-01-17,250.000000,250.181824,238.372726,240.327271,118.148796,4281050
2008-01-18,240.000000,243.818176,222.727264,226.445450,111.324280,9409723
2008-01-21,231.818176,232.545456,198.000000,213.309097,104.866219,13354252
2008-01-22,203.636368,214.363632,182.827271,204.500000,100.535545,8799911
2008-01-23,214.545456,222.463638,204.545456,209.236359,102.864006,12101275
2008-01-24,218.000000,226.545456,200.000000,205.963638,101.255081,4953948
2008-01-25,214.490906,231.636368,211.818176,228.954544,112.557808,4054472
2008-01-28,221.818176,233.236359,218.363632,231.581818,113.849396,2041302
2008-01-29,234.545456,236.363632,214.727264,221.872726,109.076256,5262729
2008-01-30,222.727264,222.727264,212.218185,215.427277,105.907562,2198833
2008-01-31,215.454544,220.018188,206.181824,208.300003,102.403656,4281996
2008-02-01,212.727264,220.181824,205.454544,217.772720,107.060616,3209573
2008-02-04,219.090912,226.399994,216.909088,220.054550,108.182411,2477078
2008-02-05,219.818176,219.963638,214.545456,216.327271,106.350014,1948523
2008-02-06,207.272720,213.272720,205.881821,209.609085,103.047249,2173500
2008-02-07,210.000000,211.818176,198.363632,200.954544,98.792534,2447917
2008-02-08,202.727264,208.254547,186.545456,193.945450,95.346748,9164192
2008-02-11,193.818176,199.090912,181.090912,188.309097,92.575836,4009587
2008-02-12,188.363632,196.727264,188.181824,193.409088,95.083069,3142429
2008-02-13,198.181824,201.818176,192.545456,199.863632,98.256233,2950331
2008-02-14,203.636368,212.727264,203.636368,211.336365,103.896400,2908592
2008-02-15,209.090912,218.181824,207.272720,216.572723,106.470688,2965005
2008-02-18,218.545456,222.545456,214.545456,219.654541,107.985756,2622168
2008-02-19,221.818176,225.000000,219.454544,221.418182,108.852783,3625407
2008-02-20,218.545456,220.581818,210.927277,212.145447,104.294144,3439974
2008-02-21,215.818176,216.363632,202.909088,207.972733,102.242767,3068350
2008-02-22,206.363632,206.363632,198.181824,199.890915,98.269646,1558331
2008-02-25,200.000000,202.909088,191.318176,201.827271,99.221581,10977664
2008-02-26,204.545456,206.245453,202.000000,203.281815,99.936653,1469571
2008-02-27,206.000000,209.454544,200.227264,202.500000,99.552299,1382457
2008-02-28,204.263641,205.272720,197.454544,200.636368,98.636101,1749263
2008-02-29,200.000000,202.509094,190.909088,198.354538,97.514328,5631933
2008-03-03,192.927277,193.636368,184.363632,186.263641,91.570236,4033748
2008-03-04,189.090912,189.090912,168.927277,176.654541,86.846252,13224815
2008-03-05,173.127274,179.527267,168.181824,174.618179,85.845139,10611727
2008-03-07,169.272720,170.909088,155.736359,162.318176,79.798256,12562357
2008-03-10,154.727264,165.800003,152.000000,158.390915,77.867554,5549048
2008-03-11,156.363632,161.272720,153.827271,155.354538,76.374825,8601911
2008-03-12,163.800003,166.363632,159.090912,159.981812,78.649673,6267496
2008-03-13,154.554550,156.363632,148.909088,152.345459,74.895500,6587877
2008-03-14,152.727264,161.181824,151.636368,159.672729,78.497719,5981480
2008-03-17,152.454544,153.636368,135.090912,137.709091,67.700043,7906447
2008-03-18,136.363632,145.254547,130.909088,139.627274,68.643044,10256448
2008-03-19,145.736359,150.000000,136.590912,139.336365,68.500031,9607575
2008-03-24,140.927277,149.818176,138.000000,146.281815,71.914543,11397506
2008-03-25,150.000000,161.818176,149.090912,159.990906,78.654144,7766164
2008-03-26,163.636368,163.636368,152.363632,153.318176,75.373711,5336946
2008-03-27,152.727264,154.354538,149.636368,151.736359,74.596069,6455525
2008-03-28,151.636368,154.909088,144.354538,151.854538,74.654167,9748815
2008-03-31,149.454544,150.000000,139.454544,140.018188,68.835228,8321680
2008-04-01,140.909088,143.636368,133.090912,137.554550,67.624062,7586567
2008-04-02,145.445450,148.181824,142.000000,142.581818,70.095543,5317377
2008-04-03,141.818176,144.727264,140.918182,143.254547,70.426277,3064170
2008-04-04,143.636368,144.000000,136.118179,138.854538,68.263161,3706686
2008-04-07,136.363632,147.800003,136.363632,147.145447,72.339096,5293089
2008-04-08,146.363632,150.363632,144.181824,147.863632,72.692177,8626194
2008-04-09,146.000000,152.945450,143.818176,152.090912,74.770378,5303533
2008-04-10,150.909088,151.636368,144.918182,145.627274,71.592735,5084892
2008-04-11,147.272720,149.454544,142.736359,143.354538,70.475426,5952154
2008-04-15,142.545456,149.763641,137.272720,146.709091,72.124580,6862520
2008-04-16,148.909088,151.090912,146.909088,148.318176,72.915627,11075651
2008-04-17,150.445450,154.800003,149.600006,151.854538,74.654167,6176416
2008-04-21,152.181824,158.181824,149.554550,157.009094,77.188232,4021555
2008-04-22,156.909088,161.563629,154.936356,160.436356,78.873123,5174476
2008-04-23,160.000000,161.272720,153.699997,157.118179,77.241852,5115736
2008-04-24,156.363632,160.509094,155.745453,159.345459,78.336838,4396523
2008-04-25,160.181824,169.090912,160.000000,166.572723,81.889862,6676471
2008-04-28,170.000000,172.181824,161.818176,162.718185,79.994919,8149976
2008-04-29,155.090912,168.363632,155.090912,163.872726,80.562500,9692451
2008-04-30,165.454544,165.545456,158.545456,159.890915,78.604973,5990533
2008-05-02,163.454544,171.272720,162.727264,170.090912,83.619461,6960398
2008-05-05,166.363632,174.709091,166.363632,169.663635,83.409401,8002510
2008-05-06,169.636368,171.272720,166.927277,168.736359,82.953545,4793904
2008-05-07,168.727264,168.727264,164.181824,167.063629,82.131218,3533304
2008-05-08,165.454544,166.000000,160.545456,162.054550,79.668655,8596884
2008-05-09,160.000000,164.127274,157.136368,158.918182,78.126770,8006178
2008-05-12,156.818176,161.636368,156.572723,159.699997,78.511131,4799866
2008-05-13,160.000000,164.509094,158.600006,161.427277,79.360275,2792443
2008-05-14,160.000000,163.781815,159.000000,162.954544,80.111107,2235298
2008-05-15,165.090912,169.636368,163.636368,168.854538,83.011635,3521572
2008-05-16,173.636368,173.636368,168.109085,171.118179,84.124489,4027984
2008-05-20,170.909088,172.181824,166.909088,168.663635,82.917793,2661444
2008-05-21,165.454544,167.445450,163.309097,165.681824,81.451897,3232723
2008-05-22,164.000000,164.000000,159.190903,160.072723,78.694359,5434246
2008-05-23,160.909088,161.454544,156.181824,157.045456,77.206108,7680953
2008-05-26,154.545456,155.454544,148.800003,150.309097,73.894409,4549143
2008-05-27,151.636368,151.636368,146.300003,147.736359,72.629601,3593925
2008-05-28,147.272720,151.272720,144.545456,149.127274,73.313393,8693261
2008-05-29,150.363632,151.399994,142.727264,144.963638,71.266487,5681422
2008-05-30,146.363632,146.454544,141.472733,143.327271,70.462029,4354640
2008-06-02,142.545456,145.972733,138.363632,139.063629,68.365944,3026055
2008-06-03,137.090912,139.518188,135.090912,138.154541,67.919037,6609261
2008-06-04,137.818176,140.545456,135.272720,137.781815,67.735786,3635532
2008-06-05,135.454544,143.727264,135.454544,142.045456,69.831863,3056613
2008-06-06,141.863632,145.427277,138.409088,140.154541,68.902260,4680857
2008-06-09,135.454544,138.727264,133.009094,136.381821,67.047531,7113171
2008-06-10,135.363632,136.727264,129.618179,133.018188,65.393921,7830311
2008-06-11,134.290909,137.272720,133.309097,134.845459,66.292221,3511617
2008-06-12,132.690903,136.654541,127.663635,134.963638,66.350327,5062320
2008-06-13,136.581818,140.000000,136.145447,139.054550,68.361481,4643666
2008-06-16,140.909088,146.000000,140.727264,145.218185,71.391632,2934541
2008-06-17,145.090912,149.690903,142.827271,149.136368,73.317871,6278573
2008-06-18,150.181824,150.181824,140.181824,142.790909,70.198334,4236346
2008-06-19,140.545456,141.445450,135.927277,136.963638,67.333565,4021940
2008-06-20,137.636368,138.181824,130.690903,133.572723,65.666527,5763746
2008-06-23,130.909088,134.090912,129.081818,131.154541,64.477715,5466592
2008-06-24,131.154541,133.800003,127.290909,128.218185,63.034149,2963124
2008-06-25,126.327271,128.590912,122.745453,126.854546,62.363758,6629413
2008-06-26,128.181824,129.818176,124.372726,126.863632,62.368229,4541058
2008-06-27,123.090912,123.636360,116.909088,118.745453,58.377201,7099151
2008-06-30,118.181816,120.872726,111.181816,114.581818,56.330299,8147583
2008-07-01,114.545456,116.727272,105.463638,107.181816,52.692329,10041387
2008-07-02,106.363632,114.909088,100.236366,113.272728,55.686710,11470177
2008-07-03,110.363632,111.818184,101.009087,104.336365,51.293453,11190981
2008-07-04,103.636360,111.818184,102.199997,109.209091,53.688957,7416496
2008-07-07,110.909088,116.354546,108.181816,109.772728,53.966068,5893651
2008-07-08,108.127274,109.781815,104.181816,107.972725,53.081150,6438519
2008-07-09,113.090912,117.127274,111.181816,113.072723,55.588394,7166537
2008-07-10,110.690910,113.236366,107.736359,112.136360,61.069012,9972462
2008-07-11,110.227272,113.454544,106.563637,107.554543,58.573784,9220523
2008-07-14,105.818184,109.045456,104.227272,105.427269,57.415264,5421272
2008-07-15,103.290909,103.636360,95.454544,96.236366,52.409943,10851593
2008-07-16,96.381821,98.545456,93.654541,94.472725,51.449471,7796343
2008-07-17,97.272728,103.636360,97.272728,100.218178,54.578419,13799466
2008-07-18,101.818184,113.454544,101.309090,112.290909,61.153175,16980078
2008-07-21,113.818184,119.090912,113.090912,117.109093,63.777149,9038820
2008-07-22,113.145454,123.236366,113.145454,120.236366,65.480247,12486775
2008-07-23,126.727272,135.618179,125.454544,134.227264,73.099625,10825792
2008-07-24,135.272720,141.763641,127.454544,132.145447,71.965874,10426932
2008-07-25,125.454544,128.363632,117.818184,119.427269,65.039612,13600850
2008-07-28,114.363632,121.400002,113.490906,120.627274,65.693130,13180562
2008-07-29,115.981819,117.263634,109.454544,110.436363,60.143196,17200066
2008-07-30,113.581818,117.272728,113.272728,115.509087,62.905785,7572135
2008-07-31,117.272728,117.818184,113.000000,115.427269,62.861229,7442538
2008-08-01,110.909088,118.363632,110.909088,116.745453,63.579105,12929097
2008-08-04,115.454544,119.909088,115.454544,116.454544,63.420685,9546091
2008-08-05,115.636360,128.163635,113.690910,126.054543,68.648796,18050850
2008-08-06,130.909088,135.636368,126.909088,128.509094,69.985542,15639997
2008-08-07,128.363632,130.945450,125.454544,128.818176,70.153862,10372988
2008-08-08,126.363632,134.854538,124.199997,132.527267,72.173813,15027902
2008-08-11,136.345459,141.090912,134.909088,140.136368,76.317703,11370314
2008-08-12,141.272720,141.763641,132.427277,134.254547,73.114494,11447347
2008-08-13,132.545456,132.545456,128.000000,129.190903,70.356857,10520443
2008-08-14,127.272728,128.727264,121.454544,122.409088,66.663506,10082098
2008-08-18,130.909088,130.909088,120.018181,120.909088,65.846611,10246301
2008-08-19,119.945457,124.527275,118.381821,123.336365,67.168488,8573669
2008-08-20,122.727272,125.054543,121.000000,123.327271,67.163544,8210976
2008-08-21,123.636360,123.636360,116.381821,116.927269,63.678120,7295743
2008-08-22,116.327271,118.436363,115.190910,117.181816,63.816738,12132839
2008-08-25,119.145454,122.690910,118.727272,119.245453,64.940590,6105147
2008-08-26,117.272728,122.127274,116.181816,121.254547,66.034729,9186902
2008-08-27,121.818184,122.400002,117.599998,117.972725,64.247475,5495395
2008-08-28,117.272728,119.000000,114.563637,115.254547,62.767166,5264544
2008-08-29,117.981819,124.109093,117.981819,122.090912,66.490219,14012195
2008-09-01,119.772728,122.000000,118.163635,120.827271,65.802055,9642038
2008-09-02,121.599998,132.090912,121.599998,129.690903,70.629143,16437733
2008-09-04,127.636360,132.709091,126.209091,130.590912,71.119286,11934664
2008-09-05,128.909088,128.909088,123.727272,124.936363,68.039841,9425316
2008-09-08,128.136368,134.363632,128.136368,131.045456,71.366829,11025018
2008-09-09,122.063637,130.545456,122.063637,129.609085,70.584579,8796358
2008-09-10,127.272728,128.000000,124.836365,127.363632,69.361725,12584577
2008-09-11,126.363632,126.900002,122.090912,124.809090,67.970528,13338533
2008-09-12,126.909088,127.236366,117.818184,118.699997,64.643539,17231438
2008-09-15,116.363632,116.363632,108.209091,114.163635,62.173061,12308240
2008-09-16,103.681816,110.599998,102.727272,107.518181,58.553967,30579466
2008-09-17,106.900002,109.090912,96.363632,101.872726,55.479485,39666654
2008-09-18,95.463638,105.763634,94.181816,104.699997,57.019203,25196439
2008-09-19,108.909088,115.454544,106.290909,114.199997,62.192856,20638029
2008-09-22,115.699997,117.090912,112.036362,115.354546,62.821617,22194061
2008-09-23,111.799995,114.063637,108.281815,109.036362,59.380772,10489753
2008-09-24,109.818184,113.054543,107.654541,109.118179,59.425320,12176889
2008-09-25,110.545456,110.909088,104.181816,108.363632,59.014404,14118174
2008-09-26,109.454544,109.818184,100.927269,102.045456,55.573544,13181249
2008-09-29,102.727272,103.618179,87.818184,89.690910,48.845306,32104307
2008-09-30,84.545456,100.109093,83.272728,97.245453,52.959488,35992659
2008-10-01,98.199997,102.727272,94.754547,100.263634,54.603172,24715993
2008-10-03,98.181816,100.900002,90.545456,91.727272,49.954296,21948987
2008-10-06,87.763634,90.309090,86.481819,89.172729,48.563107,13468525
2008-10-07,90.909088,94.854546,84.581818,88.218178,48.043262,19919932
2008-10-08,85.354546,85.354546,76.236366,82.454544,44.904408,31288228
2008-10-10,76.409088,77.036362,59.399998,66.199997,36.052246,63870124
2008-10-13,73.636360,82.718178,70.199997,77.290909,42.092316,62738774
2008-10-14,81.818184,85.454544,79.681816,81.290909,44.270702,31072232
2008-10-15,80.909088,80.909088,73.745453,75.309090,41.013027,19383077
2008-10-16,71.763634,78.345451,68.409088,75.454544,41.092243,32309897
2008-10-17,77.090912,78.545456,68.199997,71.218178,38.785137,32906593
2008-10-20,72.545456,76.527275,72.199997,74.745453,40.706074,18362046
2008-10-21,76.000000,81.536362,75.454544,78.381821,42.686428,21867493
2008-10-22,76.363632,77.090912,71.818184,72.081818,39.255470,20272146
2008-10-23,67.709091,75.536362,65.181816,66.463638,36.195831,26328785
2008-10-24,65.090912,67.745453,55.454544,56.363636,30.695410,26830539
2008-10-27,54.545452,59.090908,51.299999,57.509090,31.319221,26428494
2008-10-29,62.909088,65.090912,60.863636,62.863636,34.235291,13719073
2008-10-31,64.545456,75.072723,64.090912,72.609093,39.542622,24370988
2008-11-03,75.454544,80.327271,75.454544,78.354546,42.671574,18770944
2008-11-04,78.909088,85.090912,76.190910,83.472725,45.458908,18779375
2008-11-05,86.372726,89.272728,80.199997,82.118179,44.721230,32728299
2008-11-06,80.272728,83.218178,75.836365,78.936363,42.988426,20828714
2008-11-07,75.636360,80.363632,73.927269,78.409088,42.701271,16025492
2008-11-10,80.909088,86.181816,79.818184,85.654541,46.647121,12146771
2008-11-11,83.881821,84.545456,77.936363,78.936363,42.988426,13291634
2008-11-12,78.181816,78.272728,71.654541,72.345451,39.399044,21840560
2008-11-14,74.563637,76.309090,70.109093,71.990906,39.205952,19236881
2008-11-17,72.727272,73.436363,65.545456,70.372726,38.324699,26543263
2008-11-18,69.454544,69.454544,64.563637,65.590904,35.720547,18165591
2008-11-19,65.090912,68.181816,62.272728,63.218182,34.428364,19668731
2008-11-20,59.945454,60.000000,56.090908,58.245453,31.720240,21567782
2008-11-21,58.363636,63.636364,56.018181,61.009090,33.225304,30063736
2008-11-24,61.272728,62.254543,57.309090,58.645454,31.938082,23810500
2008-11-25,61.009090,62.181816,57.636364,58.172726,31.680632,15785005
2008-11-26,59.272728,64.272728,58.909088,63.727272,34.705616,19561877
2008-11-27,null,null,null,null,null,null
